date,start_time,duration_min,sport_id,sport_name,distance_km,calories,hr_avg,hr_max,cardio_load,muscle_load,perceived_load,recovery_time_hours
2023-12-31,2023-12-31T08:04:17,150.60795,15,Other indoor,0.0,811,95,137,59.7387,-1.0,,5.233333333333333
2024-01-01,2024-01-01T10:10:59,25.678766666666668,36,Mountain biking,5.0187998046875,354,149,168,43.5941,-1.0,,4.933333333333334
2024-01-02,2024-01-02T13:55:48,196.78501666666668,11,,21.8845,1064,94,137,75.4323,-1.0,787.13336,6.416666666666667
2024-01-08,2024-01-08T09:21:23,57.9121,15,Other indoor,0.0,435,111,161,38.6629,-1.0,,4.4
2024-01-09,2024-01-09T07:54:07,96.29126666666667,15,Other indoor,0.0,759,119,154,73.3624,-1.0,,10.15
2024-01-10,2024-01-10T07:10:14,30.310016666666666,1,Running,5.00939990234375,418,151,171,54.1618,-1.0,,6.166666666666667
2024-01-11,2024-01-11T12:33:16,100.26753333333333,15,Other indoor,0.0,931,125,176,97.2884,-1.0,,15.05
2024-01-12,2024-01-12T08:13:38,92.99126666666666,15,Other indoor,0.0,811,120,156,77.8303,-1.0,,11.016666666666667
2024-01-13,2024-01-13T08:55:34,25.27255,19,Road running,5.1437001953125,389,160,178,55.1522,-1.0,,6.033333333333333
2024-01-14,2024-01-14T09:12:19,79.95793333333333,47,Core,3.66839990234375,771,126,168,76.5167,-1.0,,10.45
2024-01-14,2024-01-14T20:30:22,88.2621,64,,0.0,207,79,130,17.2529,-1.0,,0.2833333333333333
2024-01-15,2024-01-15T06:47:37,33.19545,36,Mountain biking,3.91189990234375,396,141,182,49.7639,-1.0,,5.766666666666667
2024-01-16,2024-01-16T07:01:26,66.86421666666666,15,Other indoor,0.0,466,109,166,40.9164,-1.0,,4.8
2024-01-17,2024-01-17T07:14:07,29.360033333333334,36,Mountain biking,4.797,415,160,181,64.9796,-1.0,146.75,7.733333333333333
2024-01-18,2024-01-18T18:29:58,35.46423333333333,38,Road cycling,5.9992998046875,375,132,169,39.1282,-1.0,248.15,4.8
2024-01-19,2024-01-19T20:03:15,116.71626666666667,43,Strength training,2.15539990234375,968,118,162,90.7142,-1.0,,12.416666666666666
2024-01-20,2024-01-20T07:43:52,405.68711666666667,43,Strength training,8.2905,3556,119,169,328.553,-1.0,,158.4
2024-01-21,2024-01-21T09:25:42,177.13941666666668,43,Strength training,4.8887001953125,1666,126,182,167.544,-1.0,,32.31666666666667
2024-01-21,2024-01-21T19:24:01,72.12878333333333,66,Group exercise,0.0,234,87,121,19.6122,-1.0,,0.5
2024-01-24,2024-01-24T08:03:23,99.42461666666667,15,Other indoor,0.0,709,109,148,62.2334,-1.0,298.25,7.416666666666667
2024-01-26,2024-01-26T09:25:28,62.22045,15,Other indoor,0.0,430,107,138,35.4168,-1.0,,3.8666666666666667
2024-01-26,2024-01-26T10:28:30,24.23293333333333,17,Hiking,4.51439990234375,362,157,168,50.6361,-1.0,96.86667,5.3
2024-01-27,2024-01-27T08:59:24,285.7662833333333,47,Core,8.086,2749,127,185,297.783,-1.0,,148.4
2024-01-28,2024-01-28T11:22:13,131.15585,47,Core,3.126199951171875,1066,116,166,97.3493,-1.0,,13.166666666666666
2024-01-28,2024-01-28T15:07:50,56.699933333333334,47,Core,2.14689990234375,571,129,181,60.1233,-1.0,,7.85
2024-01-30,2024-01-30T17:07:51,96.77668333333334,15,Other indoor,0.0,607,106,149,53.8418,-1.0,,6.433333333333334
2024-01-31,2024-01-31T07:51:47,84.99133333333333,15,Other indoor,0.0,647,112,156,59.0202,-1.0,,7.15
2024-02-01,2024-02-01T19:13:10,86.97043333333333,66,Group exercise,0.0,404,97,148,36.0107,-1.0,,3.183333333333333
2024-02-02,2024-02-02T06:30:40,54.32253333333333,15,Other indoor,0.0,428,114,145,38.0053,-1.0,,4.616666666666666
2024-02-03,2024-02-03T10:16:42,113.86211666666667,47,Core,4.12460009765625,1135,131,179,123.927,-1.0,,19.483333333333334
2024-02-04,2024-02-04T11:27:42,175.52253333333334,47,Core,4.7237998046875,1641,124,170,168.922,-1.0,,29.116666666666667
2024-02-04,2024-02-04T09:51:27,62.9062,47,Core,1.874,497,116,160,44.9737,-1.0,,5.333333333333333
2024-02-05,2024-02-05T08:19:11,47.54546666666667,38,Road cycling,14.189400390625,379,120,147,33.1466,-1.0,,3.65
2024-02-06,2024-02-06T11:05:58,57.910016666666664,15,Other indoor,0.0,422,110,136,35.2869,-1.0,231.6,4.2
2024-02-08,2024-02-08T07:24:29,162.6746,15,Other indoor,0.0,967,100,150,82.9886,-1.0,,9.8
2024-02-10,2024-02-10T08:11:08,110.76418333333334,43,Strength training,4.005699951171875,1015,123,167,100.499,-1.0,,14.216666666666667
2024-02-11,2024-02-11T21:02:29,56.789183333333334,66,Group exercise,0.0,333,109,139,33.7596,-1.0,,3.566666666666667
2024-02-13,2024-02-13T15:30:42,84.03086666666667,15,Other indoor,0.0,650,113,151,59.2094,-1.0,504.1,7.466666666666667
2024-02-17,2024-02-17T07:08:44,149.03503333333333,43,Strength training,5.3355,1386,123,169,135.677,-1.0,,21.066666666666666
2024-02-18,2024-02-18T10:55:31,68.36001666666667,43,Strength training,3.2805,732,136,177,82.3913,-1.0,,11.85
2024-02-18,2024-02-18T07:44:30,111.36221666666667,43,Strength training,3.753800048828125,1083,128,177,114.318,-1.0,,17.366666666666667
2024-02-19,2024-02-19T17:32:27,82.54961666666667,15,Other indoor,0.0,607,111,148,54.4515,-1.0,,6.633333333333334
2024-02-20,2024-02-20T19:52:06,79.62251666666667,66,Group exercise,0.0,298,90,138,27.6424,-1.0,,1.7666666666666666
2024-02-24,2024-02-24T07:07:33,156.99961666666667,43,Strength training,5.33360009765625,1401,122,175,140.251,-1.0,,21.55
2024-02-24,2024-02-24T11:23:01,157.16003333333333,43,Strength training,3.02389990234375,1457,123,163,140.981,-1.0,,22.316666666666666
2024-02-25,2024-02-25T10:11:57,203.43295,43,Strength training,4.80489990234375,2072,131,183,223.309,-1.0,,70.36666666666666
2024-02-28,2024-02-28T18:41:51,62.74753333333334,66,Group exercise,0.0,327,102,139,31.1644,-1.0,,2.9833333333333334
2024-02-28,2024-02-28T09:50:14,67.9059,15,Other indoor,0.0,483,110,142,40.4367,-1.0,,4.683333333333334
2024-02-29,2024-02-29T11:24:09,13.903766666666666,36,Mountain biking,0.2595,101,112,138,8.80979,-1.0,27.8,0.7
2024-02-29,2024-02-29T11:17:48,4.472533333333334,36,Mountain biking,1.029300048828125,64,159,171,9.70539,-1.0,8.933333,0.6
2024-03-02,2024-03-02T07:00:55,104.67275,43,Strength training,3.3855,937,122,172,92.4131,-1.0,418.66666,12.95
2024-03-02,2024-03-02T09:37:26,63.26005,43,Strength training,2.6555,676,133,184,74.3016,-1.0,253.0,9.983333333333333
2024-03-02,2024-03-02T13:33:13,111.85798333333334,43,Strength training,3.03510009765625,1075,125,173,108.091,-1.0,447.4,15.466666666666667
2024-03-03,2024-03-03T09:13:45,107.41208333333333,43,Strength training,3.192800048828125,1095,130,179,115.914,-1.0,,17.633333333333333
2024-03-03,2024-03-03T12:03:38,83.84336666666667,43,Strength training,2.53089990234375,895,134,183,100.816,-1.0,,14.933333333333334
2024-03-03,2024-03-03T15:25:27,101.2267,43,Strength training,3.526,1069,136,180,127.106,-1.0,,20.216666666666665
2024-03-06,2024-03-06T16:47:08,78.4663,15,Other indoor,0.0,503,109,154,45.5434,-1.0,,5.283333333333333
2024-03-07,2024-03-07T20:30:26,92.89545,43,Strength training,4.34389990234375,928,130,179,100.885,-1.0,,14.616666666666667
2024-03-11,2024-03-11T16:48:30,77.30378333333333,15,Other indoor,0.0,556,112,150,48.8199,-1.0,,6.1
2024-03-12,2024-03-12T07:15:33,40.062133333333335,36,Mountain biking,7.18660009765625,455,145,177,64.4895,-1.0,240.3,7.583333333333333
2024-03-13,2024-03-13T12:14:13,68.43501666666667,15,Other indoor,0.0,563,116,147,51.5647,-1.0,,6.566666666666666
2024-03-13,2024-03-13T20:08:32,112.77876666666667,43,Strength training,4.03139990234375,1084,126,173,112.482,-1.0,,16.85
2024-03-15,2024-03-15T21:11:50,75.18291666666667,64,,0.0,391,102,149,37.2402,-1.0,,3.7666666666666666
2024-03-16,2024-03-16T06:59:42,190.2163,43,Strength training,4.026199951171875,1539,118,167,149.846,-1.0,,22.733333333333334
2024-03-17,2024-03-17T08:20:26,77.04751666666667,43,Strength training,2.11260009765625,503,107,163,42.1787,-1.0,,4.733333333333333
2024-03-19,2024-03-19T08:02:24,55.155833333333334,15,Other indoor,0.0,356,104,130,29.0942,-1.0,,3.0166666666666666
2024-03-20,2024-03-20T20:14:35,103.36416666666666,43,Strength training,4.75860009765625,831,123,178,87.242,-1.0,,11.183333333333334
2024-03-22,2024-03-22T19:29:36,149.46418333333332,43,Strength training,12.533400390625,1193,117,157,104.791,-1.0,448.35,14.616666666666667
2024-03-23,2024-03-23T07:27:45,160.41835,43,Strength training,3.98860009765625,1284,114,166,118.079,-1.0,,15.983333333333333
2024-03-24,2024-03-24T07:13:11,138.38918333333334,43,Strength training,3.575199951171875,994,109,167,88.5437,-1.0,,10.95
2024-03-24,2024-03-24T11:41:39,94.65376666666667,43,Strength training,2.08360009765625,836,119,168,76.1727,-1.0,,10.133333333333333
2024-03-24,2024-03-24T14:29:40,96.60793333333334,43,Strength training,2.91810009765625,864,122,175,87.0967,-1.0,,11.75
2024-03-25,2024-03-25T08:55:19,128.43088333333333,43,Strength training,3.8845,1088,116,168,98.1081,-1.0,,13.183333333333334
2024-03-26,2024-03-26T07:50:47,102.73086666666667,15,Other indoor,0.0,698,104,152,59.3685,-1.0,,6.883333333333334
2024-03-27,2024-03-27T18:48:59,73.08293333333333,126,Functional training,0.0,385,100,155,33.1449,-1.0,,3.033333333333333
2024-03-28,2024-03-28T14:01:44,50.46746666666667,15,Other indoor,0.0,336,106,152,28.2555,-1.0,,2.8833333333333333
2024-03-28,2024-03-28T20:12:40,72.77253333333333,66,Group exercise,0.0,279,90,132,25.1873,-1.0,218.3,1.7
2024-03-30,2024-03-30T07:36:55,24.33295,19,Road running,5.01910009765625,349,157,174,48.9179,-1.0,97.26667,5.35
2024-04-01,2024-04-01T12:33:25,228.0038,38,Road cycling,95.3181015625,2075,121,157,191.98,-1.0,1824.0,27.55
2024-04-03,2024-04-03T21:04:26,69.04963333333333,43,Strength training,3.0625,673,124,164,66.5069,-1.0,207.1,6.5
2024-04-03,2024-04-03T22:17:01,15.753783333333333,36,Mountain biking,2.61739990234375,208,164,186,37.6883,-1.0,94.5,2.933333333333333
2024-04-04,2024-04-04T18:03:31,85.9621,15,Other indoor,0.0,493,98,154,36.813,-1.0,,2.6166666666666667
2024-04-05,2024-04-05T09:02:56,118.9975,15,Other indoor,0.0,924,111,151,77.8718,-1.0,,7.65
2024-04-06,2024-04-06T07:14:24,421.93085,43,Strength training,10.4582998046875,3925,122,184,369.305,-1.0,,132.71666666666667
2024-04-06,2024-04-06T18:23:27,82.20381666666667,66,Group exercise,0.0,353,94,144,31.8424,-1.0,,1.9166666666666667
2024-04-07,2024-04-07T08:12:49,237.9436,43,Strength training,6.35489990234375,2155,118,172,188.701,-1.0,1665.5333,24.183333333333334
2024-04-09,2024-04-09T13:51:40,27.455866666666665,17,Hiking,5.05210009765625,396,150,170,47.709,-1.0,109.8,4.1
2024-04-10,2024-04-10T08:52:10,71.60586666666667,15,Other indoor,0.0,513,106,132,39.6443,-1.0,,3.35
2024-04-10,2024-04-10T20:05:19,104.481,43,Strength training,2.09239990234375,857,113,160,70.7019,-1.0,,6.8
2024-04-12,2024-04-12T19:57:44,69.91628333333334,43,Strength training,1.9804000244140625,645,118,164,55.434,-1.0,,5.4
2024-04-13,2024-04-13T11:11:12,108.55168333333333,43,Strength training,3.48360009765625,885,111,159,72.8865,-1.0,434.2,6.9
2024-04-14,2024-04-14T08:05:30,74.8371,43,Strength training,3.039699951171875,678,120,158,62.8574,-1.0,,6.1
2024-04-15,2024-04-15T11:09:12,71.87045,15,Other indoor,0.0,484,103,143,37.719,-1.0,,3.066666666666667
2024-04-16,2024-04-16T18:07:00,25.595433333333332,36,Mountain biking,5.0165,394,158,167,54.1124,-1.0,,4.4
2024-04-17,2024-04-17T09:00:32,80.5163,15,Other indoor,0.0,626,113,163,53.4233,-1.0,,5.25
2024-04-17,2024-04-17T20:32:25,97.14755,43,Strength training,3.207800048828125,799,119,163,72.5727,-1.0,,6.933333333333334
2024-04-19,2024-04-19T11:23:36,115.27458333333334,15,Other indoor,0.0,785,116,159,79.0117,-1.0,,6.9
2024-04-19,2024-04-19T17:37:05,69.55378333333333,66,Group exercise,0.0,184,79,113,12.6127,-1.0,,0.26666666666666666
2024-04-20,2024-04-20T14:53:36,69.10795,43,Strength training,2.916,714,128,169,70.7724,-1.0,,7.216666666666667
2024-04-20,2024-04-20T08:44:42,208.44546666666668,43,Strength training,6.0667001953125,1650,111,175,140.304,-1.0,,14.15
2024-04-22,2024-04-22T13:25:29,62.72671666666667,15,Other indoor,0.0,418,111,140,34.7091,-1.0,,2.9833333333333334
2024-04-23,2024-04-23T09:45:25,29.664183333333334,36,Mountain biking,5.0452998046875,385,153,177,57.3221,-1.0,148.25,4.833333333333333
2024-04-23,2024-04-23T10:50:06,21.291283333333332,36,Mountain biking,1.0570999755859376,183,119,163,18.164,-1.0,,1.5
2024-04-24,2024-04-24T20:16:30,113.44338333333333,43,Strength training,4.80589990234375,922,116,153,78.3656,-1.0,,7.983333333333333
2024-04-27,2024-04-27T07:25:05,132.21421666666666,43,Strength training,4.2802998046875,1244,121,175,115.715,-1.0,,12.6
2024-04-27,2024-04-27T12:02:37,149.2142,43,Strength training,3.85660009765625,1358,118,169,115.447,-1.0,,12.383333333333333
2024-04-28,2024-04-28T07:11:20,161.87046666666666,43,Strength training,4.10639990234375,1273,110,167,108.203,-1.0,,10.316666666666666
2024-04-28,2024-04-28T19:01:41,120.15796666666667,66,Group exercise,0.0,592,96,139,50.4728,-1.0,,3.683333333333333
2024-04-29,2024-04-29T17:35:27,65.3621,15,Other indoor,0.0,467,108,135,36.7407,-1.0,,3.033333333333333
2024-04-30,2024-04-30T09:04:21,29.295483333333333,15,Other indoor,0.0,207,111,137,17.5768,-1.0,,1.4
2024-05-02,2024-05-02T08:02:29,36.512116666666664,43,Strength training,0.9014000244140625,305,112,153,25.1634,-1.0,,2.1666666666666665
2024-05-03,2024-05-03T07:05:56,77.04276666666667,43,Strength training,2.716,751,121,160,66.7072,-1.0,,6.616666666666666
2024-05-03,2024-05-03T14:35:48,105.21866666666666,43,Strength training,3.629800048828125,1017,122,182,92.1276,-1.0,,9.966666666666667
2024-05-04,2024-05-04T07:04:59,100.88085,43,Strength training,3.983800048828125,976,122,169,90.6709,-1.0,,9.4
2024-05-04,2024-05-04T12:43:59,126.6121,43,Strength training,4.6597998046875,1261,123,163,115.338,-1.0,,12.733333333333333
2024-05-05,2024-05-05T08:45:26,133.26001666666667,43,Strength training,4.004300048828125,1374,125,164,125.815,-1.0,,14.7
2024-05-07,2024-05-07T19:36:51,72.65376666666667,66,Group exercise,0.0,515,113,145,48.7588,-1.0,,4.55
2024-05-07,2024-05-07T08:52:07,73.48916666666666,15,Other indoor,0.0,501,105,161,40.7937,-1.0,,3.316666666666667
2024-05-10,2024-05-10T09:36:06,102.23503333333333,43,Strength training,2.83760009765625,956,119,164,82.0308,-1.0,,8.3
2024-05-18,2024-05-18T08:12:26,118.14158333333333,43,Strength training,4.5607001953125,956,110,160,76.2485,-1.0,,6.966666666666667
2024-05-19,2024-05-19T10:14:13,102.51213333333334,43,Strength training,3.473699951171875,811,110,155,67.0809,-1.0,,5.933333333333334
2024-05-20,2024-05-20T13:38:08,78.08503333333333,15,Other indoor,0.0,562,110,138,46.9635,-1.0,,4.483333333333333
2024-05-21,2024-05-21T18:17:53,26.83295,19,Road running,5.03060009765625,386,149,163,44.1166,-1.0,,4.0
2024-05-22,2024-05-22T09:41:53,99.64338333333333,15,Other indoor,0.0,814,116,151,73.3568,-1.0,,7.283333333333333
2024-05-23,2024-05-23T09:43:44,22.81835,36,Mountain biking,3.659800048828125,262,140,177,33.2622,-1.0,114.083336,2.683333333333333
2024-05-25,2024-05-25T07:31:45,134.08068333333333,43,Strength training,4.9557001953125,1393,127,173,134.103,-1.0,,15.65
2024-05-26,2024-05-26T07:03:42,143.0911,43,Strength training,4.07089990234375,1271,116,167,110.792,-1.0,,11.283333333333333
2024-05-26,2024-05-26T11:07:07,59.555683333333334,43,Strength training,3.194,682,137,172,76.8907,-1.0,,7.633333333333334
2024-05-30,2024-05-30T06:45:37,96.15568333333333,15,Other indoor,0.0,855,119,162,83.0234,-1.0,,8.466666666666667
2024-05-30,2024-05-30T08:22:43,32.14321666666667,17,Hiking,5.0902998046875,478,152,165,58.6485,-1.0,128.53334,5.116666666666666
2024-05-31,2024-05-31T08:25:32,82.63485,15,Other indoor,0.0,546,103,139,41.2317,-1.0,,3.3833333333333333
2024-05-31,2024-05-31T09:49:29,30.832766666666668,36,Mountain biking,5.20160009765625,380,146,175,49.8732,-1.0,184.9,4.333333333333333
2024-06-01,2024-06-01T11:07:25,66.77778333333333,47,Core,2.763699951171875,747,134,165,80.7363,-1.0,,8.116666666666667
2024-06-01,2024-06-01T07:41:11,145.5953,47,Core,5.1582001953125,1580,132,186,161.04,-1.0,,21.083333333333332
2024-06-02,2024-06-02T07:35:59,147.27025,43,Strength training,5.8322998046875,1558,128,169,149.128,-1.0,1178.1333,18.616666666666667
2024-06-02,2024-06-02T11:30:02,27.77445,43,Strength training,1.1035999755859376,290,126,163,27.2151,-1.0,83.3,2.466666666666667
2024-06-04,2024-06-04T07:22:38,68.88695,15,Other indoor,0.0,529,113,155,48.2948,-1.0,,4.416666666666667
2024-06-04,2024-06-04T21:27:59,52.50363333333333,66,Group exercise,0.0,342,104,144,28.1128,-1.0,,2.183333333333333
2024-06-05,2024-06-05T09:54:29,67.30361666666667,36,Mountain biking,1.261,535,114,167,52.4313,-1.0,,4.216666666666667
2024-06-06,2024-06-06T10:28:12,76.39735,66,Group exercise,0.0,337,90,143,26.8545,-1.0,152.76666,1.3833333333333333
2024-06-08,2024-06-08T08:54:22,93.96611666666666,43,Strength training,3.783300048828125,1083,135,172,113.468,-1.0,,12.783333333333333
2024-06-09,2024-06-09T08:21:10,144.4682,43,Strength training,4.3365,1583,130,173,154.337,-1.0,722.3333,20.116666666666667
2024-06-09,2024-06-09T13:39:03,119.34943333333334,43,Strength training,3.25589990234375,1100,117,164,91.301,-1.0,477.33334,9.3
2024-06-10,2024-06-10T08:24:18,131.58725,43,Strength training,4.3282001953125,1302,123,187,122.942,-1.0,,13.7
2024-06-17,2024-06-17T07:11:03,108.38066666666667,15,Other indoor,0.0,774,105,159,62.6332,-1.0,,5.4
2024-06-18,2024-06-18T07:08:29,20.370266666666666,36,Mountain biking,3.359199951171875,261,139,163,27.7473,-1.0,61.1,2.433333333333333
2024-06-19,2024-06-19T09:19:27,47.6911,43,Strength training,0.5287000122070312,300,103,120,,-1.0,,0.4166666666666667
2024-06-21,2024-06-21T07:45:35,44.25983333333333,15,Other indoor,0.0,299,104,155,25.0383,-1.0,,1.9
2024-06-22,2024-06-22T18:52:26,73.08066666666667,66,Group exercise,0.0,333,95,135,28.6916,-1.0,,1.9
2024-06-22,2024-06-22T06:52:54,206.00986666666665,43,Strength training,4.86910009765625,1901,119,163,167.19,-1.0,,20.233333333333334
2024-06-23,2024-06-23T07:02:06,153.95796666666666,43,Strength training,6.2282001953125,1517,122,164,136.963,-1.0,,15.516666666666667
2024-06-23,2024-06-23T10:18:03,118.59733333333334,43,Strength training,3.284699951171875,1290,131,170,131.261,-1.0,,15.583333333333334
2024-06-24,2024-06-24T07:00:14,44.0682,15,Other indoor,0.0,356,111,156,29.6406,-1.0,88.13333,2.55
2024-06-25,2024-06-25T06:35:25,15.126516666666667,36,Mountain biking,3.029699951171875,236,158,169,31.1458,-1.0,30.233334,2.4833333333333334
2024-06-29,2024-06-29T08:37:49,97.13691666666666,43,Strength training,4.16010009765625,1190,142,185,140.575,-1.0,,20.116666666666667
2024-06-29,2024-06-29T13:04:30,76.27498333333334,43,Strength training,2.91260009765625,848,133,174,89.4463,-1.0,,9.75
2024-06-30,2024-06-30T12:49:14,102.37033333333333,43,Strength training,4.50239990234375,1317,147,200,165.548,-1.0,716.56665,31.416666666666668
2024-06-30,2024-06-30T09:01:04,63.67026666666667,43,Strength training,2.61960009765625,695,130,161,67.8577,-1.0,445.66666,6.966666666666667
2024-07-01,2024-07-01T06:55:36,121.46616666666667,43,Strength training,4.5757998046875,1295,138,189,135.716,-1.0,,16.833333333333332
2024-07-04,2024-07-04T20:33:44,69.687,66,Group exercise,0.0,276,91,126,22.0163,-1.0,,0.8
2024-07-06,2024-07-06T07:15:35,122.95786666666666,43,Strength training,4.54289990234375,1198,124,164,105.365,-1.0,614.75,11.15
2024-07-07,2024-07-07T08:15:58,24.7391,36,Mountain biking,5.06110009765625,399,164,175,52.956,-1.0,123.666664,4.35
2024-07-08,2024-07-08T14:54:23,55.749516666666665,15,Other indoor,0.0,516,122,161,45.1876,-1.0,,4.366666666666666
2024-07-12,2024-07-12T17:09:01,26.2537,17,Hiking,4.022699951171875,372,150,159,41.3417,-1.0,,3.7333333333333334
2024-07-12,2024-07-12T15:41:59,85.72031666666666,15,Other indoor,0.0,786,120,155,66.7523,-1.0,,6.783333333333333
2024-07-13,2024-07-13T07:11:40,106.2641,36,Mountain biking,2.52710009765625,950,118,167,77.2879,-1.0,425.0,7.466666666666667
2024-07-14,2024-07-14T08:12:18,136.9266,43,Strength training,2.99689990234375,1260,121,177,107.273,-1.0,,11.1
2024-07-15,2024-07-15T09:55:52,59.98495,15,Other indoor,0.0,194,97,127,23.0874,-1.0,239.93333,1.2166666666666666
2024-07-15,2024-07-15T20:29:20,60.53488333333333,66,Group exercise,0.0,402,105,154,31.6765,-1.0,,2.466666666666667
2024-07-17,2024-07-17T17:54:33,39.12168333333333,15,Other indoor,0.0,251,104,166,18.8256,-1.0,,1.3666666666666667
2024-07-17,2024-07-17T18:36:07,33.089083333333335,17,Hiking,5.0287998046875,439,144,156,44.486,-1.0,,4.216666666666667
2024-07-18,2024-07-18T19:22:41,19.27245,36,Mountain biking,3.497699951171875,256,146,171,28.5188,-1.0,134.86667,2.433333333333333
2024-07-19,2024-07-19T10:54:57,56.428666666666665,15,Other indoor,0.0,450,111,147,33.8823,-1.0,,2.9833333333333334
2024-07-19,2024-07-19T19:42:47,82.51201666666667,43,Strength training,3.200300048828125,799,124,170,70.5911,-1.0,,6.983333333333333
2024-07-31,2024-07-31T13:18:16,93.29226666666666,15,Other indoor,0.0,414,88,121,25.7847,-1.0,,0.6666666666666666
2024-08-01,2024-08-01T06:27:48,24.775566666666666,36,Mountain biking,4.60389990234375,304,139,161,29.3603,-1.0,,2.2666666666666666
2024-08-03,2024-08-03T08:02:15,121.44846666666666,43,Strength training,4.1657001953125,1256,133,190,134.352,-1.0,,12.733333333333333
2024-08-03,2024-08-03T21:13:29,53.8569,66,Group exercise,0.0,144,81,124,11.1484,-1.0,,0.13333333333333333
2024-08-04,2024-08-04T07:11:56,119.52765,43,Strength training,2.39610009765625,970,116,173,84.8217,-1.0,,6.483333333333333
2024-08-04,2024-08-04T14:48:41,64.10056666666667,43,Strength training,1.8520999755859375,600,126,174,57.799,-1.0,,4.55
2024-08-06,2024-08-06T15:26:43,59.200583333333334,43,Strength training,0.543,422,110,147,34.6692,-1.0,,2.45
2024-08-06,2024-08-06T16:32:59,30.638066666666667,17,Hiking,4.7905,334,131,139,29.9924,-1.0,91.9,2.3333333333333335
2024-08-07,2024-08-07T20:31:10,91.9589,43,Strength training,2.93460009765625,803,120,166,72.6508,-1.0,,5.65
2024-08-07,2024-08-07T13:31:31,88.76476666666667,15,Other indoor,0.0,578,102,137,40.1139,-1.0,532.5,2.2666666666666666
2024-08-09,2024-08-09T16:06:55,54.94016666666667,15,Other indoor,0.0,471,116,146,37.304,-1.0,,2.8333333333333335
2024-08-10,2024-08-10T12:18:32,82.31931666666667,43,Strength training,2.703699951171875,739,122,177,68.7007,-1.0,329.26666,5.4
2024-08-10,2024-08-10T15:22:42,104.99013333333333,43,Strength training,3.41810009765625,1105,134,187,116.319,-1.0,524.9167,10.35
2024-08-11,2024-08-11T10:32:26,107.43391666666666,43,Strength training,3.135,1055,129,184,110.098,-1.0,537.1667,9.283333333333333
2024-08-11,2024-08-11T14:03:31,90.9568,43,Strength training,2.61060009765625,874,130,188,95.2168,-1.0,,7.816666666666666
2024-08-12,2024-08-12T11:39:46,80.31115,15,Other indoor,0.0,446,98,143,31.0564,-1.0,,1.6833333333333333
2024-08-15,2024-08-15T09:05:13,62.50475,15,Other indoor,0.0,441,106,143,30.6622,-1.0,,2.0833333333333335
2024-08-16,2024-08-16T08:24:47,83.26518333333334,15,Other indoor,0.0,462,94,135,29.1926,-1.0,,1.3
2024-08-18,2024-08-18T07:23:32,17.37975,36,Mountain biking,2.54289990234375,199,132,167,17.9558,-1.0,,1.3166666666666667
2024-08-20,2024-08-20T05:53:30,20.3485,36,Mountain biking,3.205,211,131,157,20.6898,-1.0,122.0,1.5166666666666666
2024-08-20,2024-08-20T07:41:53,132.19645,66,Group exercise,0.0,395,76,133,24.1969,-1.0,,0.7166666666666667
2024-08-24,2024-08-24T11:57:39,127.94853333333333,15,Other indoor,0.0,845,102,140,60.517,-1.0,,3.683333333333333
2024-08-25,2024-08-25T09:07:38,18.85045,36,Mountain biking,2.988,217,133,160,20.0757,-1.0,94.25,1.5333333333333334
2024-08-27,2024-08-27T12:56:15,142.19015,43,Strength training,2.94089990234375,1083,110,180,86.5265,-1.0,,6.316666666666666
2024-08-28,2024-08-28T13:37:35,30.438066666666668,43,Strength training,0.41520001220703123,181,97,131,12.1725,-1.0,,0.6166666666666667
2024-08-28,2024-08-28T16:35:55,25.714216666666665,23,Trail running,0.075,163,102,131,11.3656,-1.0,,0.6166666666666667
2024-08-28,2024-08-28T09:20:26,114.67346666666667,43,Strength training,1.808,788,104,151,56.0076,-1.0,,3.566666666666667
2024-08-29,2024-08-29T08:13:56,27.729783333333334,15,Other indoor,0.0,184,103,130,12.7221,-1.0,,0.7666666666666667
2024-08-29,2024-08-29T12:18:42,152.36096666666666,43,Strength training,4.5737001953125,1557,132,185,168.032,-1.0,914.1,18.166666666666668
2024-08-29,2024-08-29T16:36:39,31.860983333333333,23,Trail running,0.175,286,122,153,25.225,-1.0,,1.8666666666666667
2024-08-30,2024-08-30T08:28:12,169.54223333333334,43,Strength training,3.675,1505,122,177,138.183,-1.0,,12.433333333333334
2024-08-30,2024-08-30T16:02:31,23.369316666666666,23,Trail running,0.04779999923706055,137,99,129,9.64226,-1.0,,0.4666666666666667
2024-09-01,2024-09-01T08:12:54,143.09625,43,Strength training,4.65710009765625,1644,143,194,196.147,-1.0,,30.466666666666665
2024-09-02,2024-09-02T22:44:14,35.771433333333334,66,Group exercise,0.0,136,92,122,11.156,-1.0,,0.31666666666666665
2024-09-02,2024-09-02T14:04:05,178.83791666666667,43,Strength training,4.5362998046875,1660,124,171,154.473,-1.0,,14.583333333333334
2024-09-02,2024-09-02T10:23:56,166.42956666666666,43,Strength training,5.00660009765625,1913,143,194,228.464,-1.0,,60.483333333333334
2024-09-03,2024-09-03T10:07:52,167.4879,43,Strength training,4.5425,1268,110,172,99.4349,-1.0,,7.183333333333334
2024-09-04,2024-09-04T08:07:30,179.18998333333334,43,Strength training,5.2142001953125,1528,118,173,133.757,-1.0,,11.316666666666666
2024-09-04,2024-09-04T12:15:22,178.02971666666667,43,Strength training,4.4322001953125,1506,118,188,135.385,-1.0,,11.333333333333334
